"","State ID","State","Year","Sector ID","Sector","Investment"
"494",2,"Baja California",2014,"22","Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",10.8311262130737
"495",2,"Baja California",2014,"23","Building",-12.6163635253906
"496",2,"Baja California",2014,"31-33","Manufacturing Industries",1111.30051422119
"497",2,"Baja California",2014,"43","To the Wholesale Trade",9.00613212585449
"498",2,"Baja California",2014,"46","Retail Trade",29.8900279998779
"499",2,"Baja California",2014,"48-49","Transportation and Storage",17.3927558660507
"500",2,"Baja California",2014,"51","Mass Media Information",-75.3211135864258
"501",2,"Baja California",2014,"52","Financial and Insurance Services",89.7978668212891
"502",2,"Baja California",2014,"53","Real Estate and Rental Services of Furniture and Intangible Assets",17.5237312316895
"503",2,"Baja California",2014,"54","Services Professionals, Scientists and Technicals",0.559869229793549
"504",2,"Baja California",2014,"56","Support Services to Business and Waste Management and Waste and Remediation Services",1.02959072589874
"505",2,"Baja California",2014,"62","Health and Social Assistance Services",0.18019999563694
"506",2,"Baja California",2014,"72","Temporary Accommodation and Food Preparation and Drinks",10.8074560165405
"507",2,"Baja California",2014,"81","Other Services except Government Activities",1.90990102291107
"508",2,"Baja California",2015,"21","Mining",3.94668197631836
"509",2,"Baja California",2015,"22","Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",0.156454995274544
"510",2,"Baja California",2015,"23","Building",1.37524521350861
"511",2,"Baja California",2015,"31-33","Manufacturing Industries",719.327445983887
"512",2,"Baja California",2015,"43","To the Wholesale Trade",3.43379974365234
"513",2,"Baja California",2015,"46","Retail Trade",52.914680480957
"514",2,"Baja California",2015,"48-49","Transportation and Storage",260.328277587891
"515",2,"Baja California",2015,"51","Mass Media Information",15.7268257141113
"516",2,"Baja California",2015,"52","Financial and Insurance Services",53.4393043518066
"517",2,"Baja California",2015,"53","Real Estate and Rental Services of Furniture and Intangible Assets",22.3763694763184
"518",2,"Baja California",2015,"54","Services Professionals, Scientists and Technicals",-1.83903872966766
"519",2,"Baja California",2015,"56","Support Services to Business and Waste Management and Waste and Remediation Services",2.1314868927002
"520",2,"Baja California",2015,"62","Health and Social Assistance Services",0.523206889629364
"521",2,"Baja California",2015,"72","Temporary Accommodation and Food Preparation and Drinks",20.9465827941895
"522",2,"Baja California",2015,"81","Other Services except Government Activities",0.0972720012068748
"523",2,"Baja California",2016,"11","Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",21.8843364715576
"524",2,"Baja California",2016,"22","Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",2.64237833023071
"525",2,"Baja California",2016,"23","Building",52.6175537109375
"526",2,"Baja California",2016,"31-33","Manufacturing Industries",1143.70034790039
"527",2,"Baja California",2016,"43","To the Wholesale Trade",28.0410785675049
"528",2,"Baja California",2016,"46","Retail Trade",25.9733390808105
"529",2,"Baja California",2016,"48-49","Transportation and Storage",93.0576477050781
"530",2,"Baja California",2016,"51","Mass Media Information",36.6756706237793
"531",2,"Baja California",2016,"52","Financial and Insurance Services",53.0678825378418
"532",2,"Baja California",2016,"53","Real Estate and Rental Services of Furniture and Intangible Assets",0.603548645973206
"533",2,"Baja California",2016,"54","Services Professionals, Scientists and Technicals",1.97746849060059
"534",2,"Baja California",2016,"56","Support Services to Business and Waste Management and Waste and Remediation Services",2.65415692329407
"535",2,"Baja California",2016,"62","Health and Social Assistance Services",0.368031322956085
"536",2,"Baja California",2016,"71","Leisure and Cultural Services, Sports, and other Recreational Services",1.85300600528717
"537",2,"Baja California",2016,"72","Temporary Accommodation and Food Preparation and Drinks",80.2006149291992
"538",2,"Baja California",2016,"81","Other Services except Government Activities",2.40161490440369
"539",2,"Baja California",2017,"11","Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",7.1665825843811
"540",2,"Baja California",2017,"22","Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",83.7827224731445
"541",2,"Baja California",2017,"23","Building",45.5756416320801
"542",2,"Baja California",2017,"31-33","Manufacturing Industries",1063.33908081055
"543",2,"Baja California",2017,"43","To the Wholesale Trade",46.5424842834473
"544",2,"Baja California",2017,"46","Retail Trade",25.2689399719238
"545",2,"Baja California",2017,"48-49","Transportation and Storage",283.245200484991
"546",2,"Baja California",2017,"51","Mass Media Information",21.4261798858643
"547",2,"Baja California",2017,"52","Financial and Insurance Services",33.1620903015137
"548",2,"Baja California",2017,"53","Real Estate and Rental Services of Furniture and Intangible Assets",17.4945430755615
"549",2,"Baja California",2017,"54","Services Professionals, Scientists and Technicals",1.42562639713287
"550",2,"Baja California",2017,"56","Support Services to Business and Waste Management and Waste and Remediation Services",3.47786617279053
"551",2,"Baja California",2017,"62","Health and Social Assistance Services",3.1045560836792
"552",2,"Baja California",2017,"72","Temporary Accommodation and Food Preparation and Drinks",35.0748748779297
"553",2,"Baja California",2017,"81","Other Services except Government Activities",6.58660268783569
"554",2,"Baja California",2018,"11","Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",-1.91787374019623
"555",2,"Baja California",2018,"22","Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",75.1090927124023
"556",2,"Baja California",2018,"23","Building",22.6769981384277
"557",2,"Baja California",2018,"31-33","Manufacturing Industries",1280.22231292725
"558",2,"Baja California",2018,"43","To the Wholesale Trade",46.3340911865234
"559",2,"Baja California",2018,"46","Retail Trade",22.0236663818359
"560",2,"Baja California",2018,"48-49","Transportation and Storage",59.6324272155762
"561",2,"Baja California",2018,"51","Mass Media Information",14.2468538284302
"562",2,"Baja California",2018,"52","Financial and Insurance Services",30.648811340332
"563",2,"Baja California",2018,"53","Real Estate and Rental Services of Furniture and Intangible Assets",33.9717864990234
"564",2,"Baja California",2018,"54","Services Professionals, Scientists and Technicals",-0.363014817237854
"565",2,"Baja California",2018,"56","Support Services to Business and Waste Management and Waste and Remediation Services",2.8659143447876
"566",2,"Baja California",2018,"72","Temporary Accommodation and Food Preparation and Drinks",36.8924980163574
"567",2,"Baja California",2018,"81","Other Services except Government Activities",2.42160892486572
"568",2,"Baja California",2019,"11","Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",7.52498006820679
"569",2,"Baja California",2019,"22","Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",46.4038963317871
"570",2,"Baja California",2019,"23","Building",14.3751306533813
"571",2,"Baja California",2019,"31-33","Manufacturing Industries",652.042778015137
"572",2,"Baja California",2019,"43","To the Wholesale Trade",56.6765403747559
"573",2,"Baja California",2019,"46","Retail Trade",41.5993347167969
"574",2,"Baja California",2019,"48-49","Transportation and Storage",124.059555053711
"575",2,"Baja California",2019,"51","Mass Media Information",74.9736785888672
"576",2,"Baja California",2019,"52","Financial and Insurance Services",95.9965896606445
"577",2,"Baja California",2019,"53","Real Estate and Rental Services of Furniture and Intangible Assets",27.2983913421631
"578",2,"Baja California",2019,"54","Services Professionals, Scientists and Technicals",7.09323072433472
"579",2,"Baja California",2019,"56","Support Services to Business and Waste Management and Waste and Remediation Services",1.50230515003204
"580",2,"Baja California",2019,"62","Health and Social Assistance Services",0.417133182287216
"581",2,"Baja California",2019,"71","Leisure and Cultural Services, Sports, and other Recreational Services",2.82161927223206
"582",2,"Baja California",2019,"72","Temporary Accommodation and Food Preparation and Drinks",27.4685363769531
"583",2,"Baja California",2019,"81","Other Services except Government Activities",3.84298038482666
"584",2,"Baja California",2020,"11","Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",7.07493257522583
"585",2,"Baja California",2020,"22","Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",-31.1479778289795
"586",2,"Baja California",2020,"23","Building",4.87878036499023
"587",2,"Baja California",2020,"31-33","Manufacturing Industries",679.858730316162
"588",2,"Baja California",2020,"43","To the Wholesale Trade",6.76460790634155
"589",2,"Baja California",2020,"46","Retail Trade",21.2481060028076
"590",2,"Baja California",2020,"48-49","Transportation and Storage",225.749786376953
"591",2,"Baja California",2020,"51","Mass Media Information",19.1107559204102
"592",2,"Baja California",2020,"52","Financial and Insurance Services",131.478088378906
"593",2,"Baja California",2020,"53","Real Estate and Rental Services of Furniture and Intangible Assets",36.4096527099609
"594",2,"Baja California",2020,"54","Services Professionals, Scientists and Technicals",6.69850873947144
"595",2,"Baja California",2020,"56","Support Services to Business and Waste Management and Waste and Remediation Services",1.17903733253479
"596",2,"Baja California",2020,"72","Temporary Accommodation and Food Preparation and Drinks",81.154411315918
"597",2,"Baja California",2020,"81","Other Services except Government Activities",1.98896610736847
"598",2,"Baja California",2021,"11","Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",31.3801460266113
"599",2,"Baja California",2021,"22","Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",53.5428428649902
"600",2,"Baja California",2021,"23","Building",-66.7824096679688
"601",2,"Baja California",2021,"31-33","Manufacturing Industries",1011.17661265185
"602",2,"Baja California",2021,"43","To the Wholesale Trade",39.899040222168
"603",2,"Baja California",2021,"46","Retail Trade",23.4029426574707
"604",2,"Baja California",2021,"48-49","Transportation and Storage",1012.05822753906
"605",2,"Baja California",2021,"51","Mass Media Information",19.6612548828125
"606",2,"Baja California",2021,"52","Financial and Insurance Services",42.5274620056152
"607",2,"Baja California",2021,"53","Real Estate and Rental Services of Furniture and Intangible Assets",5.28672790527344
"608",2,"Baja California",2021,"54","Services Professionals, Scientists and Technicals",2.21855235099792
"609",2,"Baja California",2021,"56","Support Services to Business and Waste Management and Waste and Remediation Services",3.5003776550293
"610",2,"Baja California",2021,"72","Temporary Accommodation and Food Preparation and Drinks",31.9190769195557
"611",2,"Baja California",2021,"81","Other Services except Government Activities",9.16680526733398
"612",2,"Baja California",2022,"22","Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",54.3423767089844
"613",2,"Baja California",2022,"23","Building",97.0125503540039
"614",2,"Baja California",2022,"31-33","Manufacturing Industries",772.131747245789
"615",2,"Baja California",2022,"43","To the Wholesale Trade",52.7811508178711
"616",2,"Baja California",2022,"46","Retail Trade",-13.7322931289673
"617",2,"Baja California",2022,"48-49","Transportation and Storage",463.282348632812
"618",2,"Baja California",2022,"51","Mass Media Information",32.0539627075195
"619",2,"Baja California",2022,"52","Financial and Insurance Services",60.1794662475586
"620",2,"Baja California",2022,"53","Real Estate and Rental Services of Furniture and Intangible Assets",-29.4558849334717
"621",2,"Baja California",2022,"54","Services Professionals, Scientists and Technicals",6.09120941162109
"622",2,"Baja California",2022,"56","Support Services to Business and Waste Management and Waste and Remediation Services",2.41725754737854
"623",2,"Baja California",2022,"72","Temporary Accommodation and Food Preparation and Drinks",21.1479396820068
"624",2,"Baja California",2022,"81","Other Services except Government Activities",3.64845132827759
"625",3,"Baja California Sur",1999,"11","Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",0.0262570008635521
"626",3,"Baja California Sur",1999,"21","Mining",9.45998764038086
"627",3,"Baja California Sur",1999,"23","Building",9.41666603088379
"628",3,"Baja California Sur",1999,"31-33","Manufacturing Industries",8.44629406929016
"629",3,"Baja California Sur",1999,"43","To the Wholesale Trade",0.465986996889114
"630",3,"Baja California Sur",1999,"46","Retail Trade",2.79973888397217
"631",3,"Baja California Sur",1999,"48-49","Transportation and Storage",26.2821426391602
"632",3,"Baja California Sur",1999,"51","Mass Media Information",-0.120569996535778
"633",3,"Baja California Sur",1999,"52","Financial and Insurance Services",0.24932299554348
"634",3,"Baja California Sur",1999,"53","Real Estate and Rental Services of Furniture and Intangible Assets",0.548337996006012
"635",3,"Baja California Sur",1999,"54","Services Professionals, Scientists and Technicals",0.0155649995431304
"636",3,"Baja California Sur",1999,"56","Support Services to Business and Waste Management and Waste and Remediation Services",1.22529196739197
"637",3,"Baja California Sur",1999,"71","Leisure and Cultural Services, Sports, and other Recreational Services",0.0637710019946098
"638",3,"Baja California Sur",1999,"72","Temporary Accommodation and Food Preparation and Drinks",76.2308578491211
"639",3,"Baja California Sur",2000,"11","Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",0.779875993728638
"640",3,"Baja California Sur",2000,"23","Building",94.6998443603516
"641",3,"Baja California Sur",2000,"31-33","Manufacturing Industries",16.9417559504509
"642",3,"Baja California Sur",2000,"43","To the Wholesale Trade",5.19755601882935
"643",3,"Baja California Sur",2000,"46","Retail Trade",0.0882230028510094
"644",3,"Baja California Sur",2000,"51","Mass Media Information",-17.0615425109863
"645",3,"Baja California Sur",2000,"52","Financial and Insurance Services",11.7475233078003
"646",3,"Baja California Sur",2000,"53","Real Estate and Rental Services of Furniture and Intangible Assets",6.46249485015869
"647",3,"Baja California Sur",2000,"54","Services Professionals, Scientists and Technicals",0.0708170011639595
"648",3,"Baja California Sur",2000,"56","Support Services to Business and Waste Management and Waste and Remediation Services",0.134055003523827
"649",3,"Baja California Sur",2000,"71","Leisure and Cultural Services, Sports, and other Recreational Services",0.466866999864578
"650",3,"Baja California Sur",2000,"72","Temporary Accommodation and Food Preparation and Drinks",53.7367248535156
"651",3,"Baja California Sur",2001,"11","Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",0.0127950003370643
"652",3,"Baja California Sur",2001,"23","Building",-9.39723205566406
"653",3,"Baja California Sur",2001,"31-33","Manufacturing Industries",13.2176518440247
"654",3,"Baja California Sur",2001,"43","To the Wholesale Trade",1.65094602108002
"655",3,"Baja California Sur",2001,"46","Retail Trade",1.2845870256424
"656",3,"Baja California Sur",2001,"51","Mass Media Information",17.2333488464355
"657",3,"Baja California Sur",2001,"52","Financial and Insurance Services",82.9108352661133
"658",3,"Baja California Sur",2001,"53","Real Estate and Rental Services of Furniture and Intangible Assets",6.30501317977905
"659",3,"Baja California Sur",2001,"54","Services Professionals, Scientists and Technicals",8.01284122467041
"660",3,"Baja California Sur",2001,"56","Support Services to Business and Waste Management and Waste and Remediation Services",44.8128395080566
"661",3,"Baja California Sur",2001,"71","Leisure and Cultural Services, Sports, and other Recreational Services",-0.12847800552845
"662",3,"Baja California Sur",2001,"72","Temporary Accommodation and Food Preparation and Drinks",92.7335357666016
"663",3,"Baja California Sur",2001,"81","Other Services except Government Activities",0.0444069989025593
"664",3,"Baja California Sur",2002,"11","Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",0.627519011497498
"665",3,"Baja California Sur",2002,"21","Mining",3.87027788162231
"666",3,"Baja California Sur",2002,"23","Building",0.0812869966030121
"667",3,"Baja California Sur",2002,"31-33","Manufacturing Industries",38.1608743071556
"668",3,"Baja California Sur",2002,"43","To the Wholesale Trade",13.3282327651978
"669",3,"Baja California Sur",2002,"46","Retail Trade",0.359928011894226
"670",3,"Baja California Sur",2002,"51","Mass Media Information",45.8591613769531
"671",3,"Baja California Sur",2002,"52","Financial and Insurance Services",15.2174034118652
"672",3,"Baja California Sur",2002,"53","Real Estate and Rental Services of Furniture and Intangible Assets",18.2964210510254
"673",3,"Baja California Sur",2002,"54","Services Professionals, Scientists and Technicals",2.31240296363831
"674",3,"Baja California Sur",2002,"56","Support Services to Business and Waste Management and Waste and Remediation Services",8.0074405670166
"675",3,"Baja California Sur",2002,"71","Leisure and Cultural Services, Sports, and other Recreational Services",0.567116022109985
"676",3,"Baja California Sur",2002,"72","Temporary Accommodation and Food Preparation and Drinks",184.114379882812
"677",3,"Baja California Sur",2002,"81","Other Services except Government Activities",0.023157000541687
"678",3,"Baja California Sur",2003,"11","Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",0.0137729998677969
"679",3,"Baja California Sur",2003,"21","Mining",-4.0348219871521
"680",3,"Baja California Sur",2003,"23","Building",4.69457101821899
"681",3,"Baja California Sur",2003,"31-33","Manufacturing Industries",18.7168925404549
"682",3,"Baja California Sur",2003,"43","To the Wholesale Trade",-12.1379766464233
"683",3,"Baja California Sur",2003,"46","Retail Trade",3.24329710006714
"684",3,"Baja California Sur",2003,"48-49","Transportation and Storage",0.101242002099752
"685",3,"Baja California Sur",2003,"51","Mass Media Information",25.1026058197021
"686",3,"Baja California Sur",2003,"52","Financial and Insurance Services",3.82617402076721
"687",3,"Baja California Sur",2003,"53","Real Estate and Rental Services of Furniture and Intangible Assets",9.72418022155762
"688",3,"Baja California Sur",2003,"54","Services Professionals, Scientists and Technicals",0.538056015968323
"689",3,"Baja California Sur",2003,"56","Support Services to Business and Waste Management and Waste and Remediation Services",0.55978000164032
"690",3,"Baja California Sur",2003,"71","Leisure and Cultural Services, Sports, and other Recreational Services",1.10995495319366
"691",3,"Baja California Sur",2003,"72","Temporary Accommodation and Food Preparation and Drinks",98.010986328125
"692",3,"Baja California Sur",2003,"81","Other Services except Government Activities",0.00281600002199411
"693",3,"Baja California Sur",2004,"11","Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",0.618117988109589
"694",3,"Baja California Sur",2004,"23","Building",0.128949001431465
"695",3,"Baja California Sur",2004,"31-33","Manufacturing Industries",22.463142156601
"696",3,"Baja California Sur",2004,"43","To the Wholesale Trade",1.58385503292084
"697",3,"Baja California Sur",2004,"46","Retail Trade",1.01694405078888
"698",3,"Baja California Sur",2004,"48-49","Transportation and Storage",0.0762930009514093
"699",3,"Baja California Sur",2004,"51","Mass Media Information",19.4209499359131
"700",3,"Baja California Sur",2004,"52","Financial and Insurance Services",91.1161651611328
"701",3,"Baja California Sur",2004,"53","Real Estate and Rental Services of Furniture and Intangible Assets",11.0913600921631
"702",3,"Baja California Sur",2004,"54","Services Professionals, Scientists and Technicals",0.102981999516487
"703",3,"Baja California Sur",2004,"56","Support Services to Business and Waste Management and Waste and Remediation Services",-46.8562545776367
"704",3,"Baja California Sur",2004,"71","Leisure and Cultural Services, Sports, and other Recreational Services",0.0301050003618002
"705",3,"Baja California Sur",2004,"72","Temporary Accommodation and Food Preparation and Drinks",125.612030029297
"706",3,"Baja California Sur",2005,"11","Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",0.312460988759995
"707",3,"Baja California Sur",2005,"23","Building",17.478723526001
"708",3,"Baja California Sur",2005,"31-33","Manufacturing Industries",14.1653571128845
"709",3,"Baja California Sur",2005,"43","To the Wholesale Trade",2.15642499923706
"710",3,"Baja California Sur",2005,"46","Retail Trade",7.60979890823364
"711",3,"Baja California Sur",2005,"48-49","Transportation and Storage",0.0574219995178282
"712",3,"Baja California Sur",2005,"51","Mass Media Information",16.6462326049805
"713",3,"Baja California Sur",2005,"52","Financial and Insurance Services",-45.3112754821777
"714",3,"Baja California Sur",2005,"53","Real Estate and Rental Services of Furniture and Intangible Assets",59.839111328125
"715",3,"Baja California Sur",2005,"54","Services Professionals, Scientists and Technicals",0.264064997434616
"716",3,"Baja California Sur",2005,"56","Support Services to Business and Waste Management and Waste and Remediation Services",1.9030100107193
"717",3,"Baja California Sur",2005,"71","Leisure and Cultural Services, Sports, and other Recreational Services",0.281886994838715
"718",3,"Baja California Sur",2005,"72","Temporary Accommodation and Food Preparation and Drinks",665.618957519531
"719",3,"Baja California Sur",2006,"11","Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",0.395819008350372
"720",3,"Baja California Sur",2006,"21","Mining",9.36204242706299
"721",3,"Baja California Sur",2006,"23","Building",31.1013011932373
"722",3,"Baja California Sur",2006,"31-33","Manufacturing Industries",-53.5308175086975
"723",3,"Baja California Sur",2006,"43","To the Wholesale Trade",3.14285588264465
"724",3,"Baja California Sur",2006,"46","Retail Trade",-24.0666236877441
"725",3,"Baja California Sur",2006,"48-49","Transportation and Storage",0.48588202893734
"726",3,"Baja California Sur",2006,"51","Mass Media Information",7.61313915252686
"727",3,"Baja California Sur",2006,"52","Financial and Insurance Services",11.5063247680664
"728",3,"Baja California Sur",2006,"53","Real Estate and Rental Services of Furniture and Intangible Assets",137.440170288086
"729",3,"Baja California Sur",2006,"54","Services Professionals, Scientists and Technicals",0.618986010551453
"730",3,"Baja California Sur",2006,"56","Support Services to Business and Waste Management and Waste and Remediation Services",14.8583793640137
"731",3,"Baja California Sur",2006,"71","Leisure and Cultural Services, Sports, and other Recreational Services",0.00714300014078617
"732",3,"Baja California Sur",2006,"72","Temporary Accommodation and Food Preparation and Drinks",452.616668701172
"733",3,"Baja California Sur",2006,"81","Other Services except Government Activities",0.0180399995297194
"734",3,"Baja California Sur",2007,"11","Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",0.0584449991583824
"735",3,"Baja California Sur",2007,"23","Building",86.3474197387695
"736",3,"Baja California Sur",2007,"31-33","Manufacturing Industries",52.5022797584534
"737",3,"Baja California Sur",2007,"43","To the Wholesale Trade",0.533473014831543
"738",3,"Baja California Sur",2007,"46","Retail Trade",0.869566023349762
"739",3,"Baja California Sur",2007,"48-49","Transportation and Storage",11.1129517182708
"740",3,"Baja California Sur",2007,"51","Mass Media Information",6.77868604660034
"741",3,"Baja California Sur",2007,"52","Financial and Insurance Services",33.2992095947266
"742",3,"Baja California Sur",2007,"53","Real Estate and Rental Services of Furniture and Intangible Assets",92.2897033691406
"743",3,"Baja California Sur",2007,"54","Services Professionals, Scientists and Technicals",0.464998006820679
"744",3,"Baja California Sur",2007,"56","Support Services to Business and Waste Management and Waste and Remediation Services",1.25588405132294
"745",3,"Baja California Sur",2007,"71","Leisure and Cultural Services, Sports, and other Recreational Services",12.5268459320068
"746",3,"Baja California Sur",2007,"72","Temporary Accommodation and Food Preparation and Drinks",448.611846923828
"747",3,"Baja California Sur",2007,"81","Other Services except Government Activities",0.220057994127274
"748",3,"Baja California Sur",2008,"11","Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",0.0750299990177155
"749",3,"Baja California Sur",2008,"21","Mining",145.317031860352
"750",3,"Baja California Sur",2008,"23","Building",126.831687927246
"751",3,"Baja California Sur",2008,"31-33","Manufacturing Industries",33.7183881700039
"752",3,"Baja California Sur",2008,"43","To the Wholesale Trade",0.367233008146286
"753",3,"Baja California Sur",2008,"46","Retail Trade",3.70926809310913
"754",3,"Baja California Sur",2008,"48-49","Transportation and Storage",0.412828993052244
"755",3,"Baja California Sur",2008,"51","Mass Media Information",11.6973485946655
"756",3,"Baja California Sur",2008,"52","Financial and Insurance Services",20.8772525787354
"757",3,"Baja California Sur",2008,"53","Real Estate and Rental Services of Furniture and Intangible Assets",60.1011428833008
"758",3,"Baja California Sur",2008,"54","Services Professionals, Scientists and Technicals",0.2691969871521
"759",3,"Baja California Sur",2008,"56","Support Services to Business and Waste Management and Waste and Remediation Services",27.7170257568359
"760",3,"Baja California Sur",2008,"71","Leisure and Cultural Services, Sports, and other Recreational Services",-1.63578569889069
"761",3,"Baja California Sur",2008,"72","Temporary Accommodation and Food Preparation and Drinks",377.455780029297
"762",3,"Baja California Sur",2008,"81","Other Services except Government Activities",0.00327300000935793
"763",3,"Baja California Sur",2009,"11","Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",0.124731719493866
"764",3,"Baja California Sur",2009,"21","Mining",48.2152328491211
"765",3,"Baja California Sur",2009,"23","Building",73.9141616821289
"766",3,"Baja California Sur",2009,"31-33","Manufacturing Industries",53.8484093546867
"767",3,"Baja California Sur",2009,"43","To the Wholesale Trade",2.54678297042847
"768",3,"Baja California Sur",2009,"46","Retail Trade",8.47794818878174
"769",3,"Baja California Sur",2009,"48-49","Transportation and Storage",-0.405942013603635
"770",3,"Baja California Sur",2009,"51","Mass Media Information",4.67148780822754
"771",3,"Baja California Sur",2009,"52","Financial and Insurance Services",12.8179941177368
"772",3,"Baja California Sur",2009,"53","Real Estate and Rental Services of Furniture and Intangible Assets",81.9544982910156
"773",3,"Baja California Sur",2009,"54","Services Professionals, Scientists and Technicals",0.0268489997833967
"774",3,"Baja California Sur",2009,"56","Support Services to Business and Waste Management and Waste and Remediation Services",0.104493997991085
"775",3,"Baja California Sur",2009,"71","Leisure and Cultural Services, Sports, and other Recreational Services",-0.268316000699997
"776",3,"Baja California Sur",2009,"72","Temporary Accommodation and Food Preparation and Drinks",163.492721557617
"777",3,"Baja California Sur",2010,"21","Mining",174.714050292969
"778",3,"Baja California Sur",2010,"23","Building",-9.50681972503662
"779",3,"Baja California Sur",2010,"31-33","Manufacturing Industries",62.4094388633966
"780",3,"Baja California Sur",2010,"43","To the Wholesale Trade",0.606293022632599
"781",3,"Baja California Sur",2010,"46","Retail Trade",12.6434316635132
"782",3,"Baja California Sur",2010,"48-49","Transportation and Storage",-0.23113299626857
"783",3,"Baja California Sur",2010,"51","Mass Media Information",31.5187816619873
"784",3,"Baja California Sur",2010,"52","Financial and Insurance Services",6.29149913787842
"785",3,"Baja California Sur",2010,"53","Real Estate and Rental Services of Furniture and Intangible Assets",31.9501094818115
"786",3,"Baja California Sur",2010,"54","Services Professionals, Scientists and Technicals",1.08071100711823
"787",3,"Baja California Sur",2010,"56","Support Services to Business and Waste Management and Waste and Remediation Services",-9.59109401702881
"788",3,"Baja California Sur",2010,"71","Leisure and Cultural Services, Sports, and other Recreational Services",-0.0761409997940063
"789",3,"Baja California Sur",2010,"72","Temporary Accommodation and Food Preparation and Drinks",215.573760986328
"790",3,"Baja California Sur",2010,"81","Other Services except Government Activities",0.0323102995753288
"791",3,"Baja California Sur",2011,"21","Mining",324.607513427734
"792",3,"Baja California Sur",2011,"23","Building",-12.8529710769653
"793",3,"Baja California Sur",2011,"31-33","Manufacturing Industries",24.9211849570274
"794",3,"Baja California Sur",2011,"43","To the Wholesale Trade",1.35753297805786
"795",3,"Baja California Sur",2011,"46","Retail Trade",13.189603805542
"796",3,"Baja California Sur",2011,"48-49","Transportation and Storage",0.701323002576828
"797",3,"Baja California Sur",2011,"51","Mass Media Information",1.03780198097229
"798",3,"Baja California Sur",2011,"52","Financial and Insurance Services",9.54565238952637
"799",3,"Baja California Sur",2011,"53","Real Estate and Rental Services of Furniture and Intangible Assets",61.509162902832
"800",3,"Baja California Sur",2011,"54","Services Professionals, Scientists and Technicals",0.821738600730896
"801",3,"Baja California Sur",2011,"56","Support Services to Business and Waste Management and Waste and Remediation Services",4.49981546401978
"802",3,"Baja California Sur",2011,"62","Health and Social Assistance Services",1.57952094078064
"803",3,"Baja California Sur",2011,"71","Leisure and Cultural Services, Sports, and other Recreational Services",7.51346349716187
"804",3,"Baja California Sur",2011,"72","Temporary Accommodation and Food Preparation and Drinks",272.477447509766
"805",3,"Baja California Sur",2012,"21","Mining",230.188735961914
"806",3,"Baja California Sur",2012,"23","Building",-4.4612512588501
"807",3,"Baja California Sur",2012,"31-33","Manufacturing Industries",4.28882563114166
"808",3,"Baja California Sur",2012,"43","To the Wholesale Trade",0.901018977165222
"809",3,"Baja California Sur",2012,"46","Retail Trade",22.8343620300293
"810",3,"Baja California Sur",2012,"48-49","Transportation and Storage",3.8076679110527
"811",3,"Baja California Sur",2012,"51","Mass Media Information",10.3763036727905
"812",3,"Baja California Sur",2012,"52","Financial and Insurance Services",6.90215396881104
"813",3,"Baja California Sur",2012,"53","Real Estate and Rental Services of Furniture and Intangible Assets",5.73978185653687
"814",3,"Baja California Sur",2012,"54","Services Professionals, Scientists and Technicals",0.943038642406464
"815",3,"Baja California Sur",2012,"56","Support Services to Business and Waste Management and Waste and Remediation Services",0.357442945241928
"816",3,"Baja California Sur",2012,"71","Leisure and Cultural Services, Sports, and other Recreational Services",0.00148099998477846
"817",3,"Baja California Sur",2012,"72","Temporary Accommodation and Food Preparation and Drinks",438.340759277344
"818",3,"Baja California Sur",2012,"81","Other Services except Government Activities",-0.00185220001731068
"819",3,"Baja California Sur",2013,"11","Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",0.00603500008583069
"820",3,"Baja California Sur",2013,"21","Mining",1.16480696201324
"821",3,"Baja California Sur",2013,"23","Building",8.73597049713135
